Date,TATAMOTORS.NS,HAL.NS,KPITTECH.NS,IDBI.NS,TATAPOWER.NS,SBIN.NS,PIDILITIND.NS,POLYCAB.NS,DMART.NS,INFY.NS
2023-09-27 00:00:00+05:30,618.2421875,1904.8797607421875,1126.9151611328125,69.98335266113281,258.5525817871094,580.023193359375,2486.90966796875,5335.98486328125,3640.699951171875,1440.1378173828125
2023-09-28 00:00:00+05:30,612.2107543945312,1875.39599609375,1140.9979248046875,68.9013900756836,256.86041259765625,580.2199096679688,2409.153564453125,5262.2744140625,3671.050048828125,1413.09228515625
2023-09-29 00:00:00+05:30,628.26123046875,1914.112060546875,1150.8857421875,69.58991241455078,261.0908203125,588.6780395507812,2427.2119140625,5318.56494140625,3675.60009765625,1409.16552734375
2023-10-03 00:00:00+05:30,618.541259765625,1942.8016357421875,1128.613037109375,69.44236755371094,262.7332458496094,593.0054931640625,2413.182861328125,5348.626953125,3725.699951171875,1407.7420654296875
2023-10-04 00:00:00+05:30,611.7122802734375,1902.2987060546875,1137.9515380859375,68.40959167480469,255.4668731689453,576.5809326171875,2394.278564453125,5289.05126953125,3872.949951171875,1417.902587890625
2023-10-05 00:00:00+05:30,617.6937866210938,1929.69775390625,1155.879638671875,67.47516632080078,256.611572265625,582.3836669921875,2416.9638671875,5216.08740234375,3861.5,1436.6527099609375
2023-10-06 00:00:00+05:30,620.5350952148438,1941.8585205078125,1145.3924560546875,68.60630798339844,257.55718994140625,584.448974609375,2441.9873046875,5235.1494140625,3833.949951171875,1451.62353515625
2023-10-09 00:00:00+05:30,615.4507446289062,1906.8651123046875,1131.80908203125,65.65550231933594,248.8475341796875,575.4498901367188,2412.784912109375,5155.2177734375,3798.60009765625,1448.4329833984375
2023-10-10 00:00:00+05:30,628.6101684570312,1945.18408203125,1163.6201171875,66.73746490478516,252.7295379638672,581.8919067382812,2437.758544921875,5181.39697265625,3793.800048828125,1467.7724609375
2023-10-11 00:00:00+05:30,632.049560546875,1947.3184814453125,1222.197998046875,68.06532287597656,252.77931213378906,578.6463012695312,2475.119384765625,5204.3408203125,3852.050048828125,1467.0361328125
2023-10-12 00:00:00+05:30,634.990478515625,1954.11865234375,1209.5635986328125,69.78662872314453,253.97378540039062,576.3842163085938,2469.398193359375,5217.08251953125,3862.75,1438.665283203125
2023-10-13 00:00:00+05:30,665.0476684570312,1960.72021484375,1199.7255859375,69.54072570800781,252.9286346435547,566.6475219726562,2447.658447265625,5298.90576171875,3935.85009765625,1404.9443359375
2023-10-16 00:00:00+05:30,664.1505126953125,1949.0062255859375,1227.641357421875,68.95056915283203,253.6254119873047,566.15576171875,2422.336669921875,5395.66064453125,3856.800048828125,1407.889404296875
2023-10-17 00:00:00+05:30,653.6828002929688,1949.4031982421875,1197.2286376953125,68.95056915283203,255.71571350097656,566.9425659179688,2415.123291015625,5442.79345703125,3842.85009765625,1416.0372314453125
2023-10-18 00:00:00+05:30,666.4434204101562,1948.36083984375,1203.3712158203125,67.67189025878906,251.8834686279297,563.2052612304688,2395.124267578125,5314.28515625,3795.949951171875,1414.1722412109375
2023-10-19 00:00:00+05:30,666.7424926757812,1939.674560546875,1211.7608642578125,67.3768081665039,250.8383026123047,561.7791748046875,2362.8876953125,5272.7265625,3766.85009765625,1407.3985595703125
2023-10-20 00:00:00+05:30,661.1597290039062,1898.7745361328125,1193.932861328125,65.85221862792969,246.25950622558594,553.812744140625,2361.245849609375,5203.345703125,3749.5,1401.11572265625
2023-10-23 00:00:00+05:30,645.3584594726562,1831.865234375,1150.4862060546875,61.96698760986328,237.15170288085938,543.8301391601562,2339.15771484375,5130.53076171875,3668.949951171875,1382.8563232421875
2023-10-25 00:00:00+05:30,635.8876953125,1796.67333984375,1146.441162109375,63.0489501953125,235.6088409423828,547.0265502929688,2314.582275390625,5000.13134765625,3740.550048828125,1362.3717041015625
2023-10-26 00:00:00+05:30,624.6224365234375,1806.203369140625,1118.974853515625,61.770267486572266,233.31944274902344,537.978271484375,2283.837646484375,4849.474609375,3684.64990234375,1351.8310546875
2023-10-27 00:00:00+05:30,639.0778198242188,1840.8990478515625,1127.1148681640625,61.770267486572266,237.05215454101562,551.8949584960938,2305.130126953125,4953.89453125,3665.449951171875,1372.614013671875
2023-10-30 00:00:00+05:30,626.5664672851562,1821.2431640625,1183.945068359375,60.78666305541992,237.99778747558594,555.8781127929688,2300.50341796875,4914.82421875,3646.64990234375,1369.33251953125
2023-10-31 00:00:00+05:30,626.7160034179688,1809.7772216796875,1216.0556640625,60.835845947265625,238.2466278076172,556.2223510742188,2445.61865234375,4899.54443359375,3633.39990234375,1360.73095703125
2023-11-01 00:00:00+05:30,625.7689208984375,1809.4296875,1212.360107421875,59.16372299194336,235.8079071044922,557.058349609375,2394.22900390625,4878.1923828125,3639.449951171875,1346.560791015625
2023-11-02 00:00:00+05:30,634.4920043945312,1841.9412841796875,1219.6011962890625,61.475189208984375,243.6715087890625,562.664306640625,2416.068359375,5028.451171875,3647.449951171875,1362.47119140625
2023-11-03 00:00:00+05:30,645.5079956054688,1887.904296875,1239.9761962890625,61.03256607055664,243.47242736816406,568.6145629882812,2443.13134765625,5013.4697265625,3649.699951171875,1381.2652587890625
2023-11-06 00:00:00+05:30,644.0624389648438,1920.6639404296875,1251.8116455078125,61.278465270996094,248.3996124267578,564.877197265625,2421.441162109375,5115.30126953125,3649.550048828125,1395.4354248046875
2023-11-07 00:00:00+05:30,643.0156860351562,2002.464111328125,1270.3887939453125,61.62273025512695,248.64845275878906,570.1881103515625,2426.01806640625,5092.30712890625,3653.300048828125,1396.4298095703125
2023-11-08 00:00:00+05:30,640.5732421875,2029.6646728515625,1326.120361328125,62.409610748291016,253.7747039794922,570.7290649414062,2460.6923828125,5104.89892578125,3712.39990234375,1383.204345703125
2023-11-09 00:00:00+05:30,647.352294921875,2016.0147705078125,1313.0863037109375,61.770267486572266,246.85675048828125,568.8112182617188,2445.171142578125,5109.7763671875,3747.60009765625,1367.0950927734375
2023-11-10 00:00:00+05:30,649.0470581054688,2043.9100341796875,1367.5194091796875,62.212890625,250.24107360839844,569.9422607421875,2420.09814453125,5112.2646484375,3798.39990234375,1361.178466796875
2023-11-13 00:00:00+05:30,651.2402954101562,2045.349609375,1391.7896728515625,64.47518157958984,255.86502075195312,571.76171875,2416.366943359375,5108.5322265625,3798.449951171875,1365.8521728515625
2023-11-15 00:00:00+05:30,669.4840087890625,2075.7763671875,1391.39013671875,65.06533813476562,258.005126953125,575.0565185546875,2447.9072265625,5106.93994140625,3791.949951171875,1402.594970703125
2023-11-16 00:00:00+05:30,678.3068237304688,2098.90673828125,1478.133544921875,64.52435302734375,261.2401428222656,575.00732421875,2446.71337890625,5244.80517578125,3790.25,1436.80224609375
2023-11-17 00:00:00+05:30,679.4532470703125,2110.521484375,1534.763916015625,61.62273025512695,261.439208984375,553.7635498046875,2497.6552734375,5263.8173828125,3810.89990234375,1429.493408203125
2023-11-20 00:00:00+05:30,672.2255249023438,2130.9716796875,1622.0067138671875,60.88502883911133,259.64752197265625,554.4520263671875,2471.0400390625,5288.55322265625,3792.89990234375,1428.5487060546875
2023-11-21 00:00:00+05:30,679.602783203125,2128.6884765625,1503.951904296875,61.278465270996094,261.439208984375,552.2391357421875,2483.029541015625,5290.04638671875,3814.949951171875,1430.935302734375
2023-11-22 00:00:00+05:30,679.1043701171875,2096.722900390625,1444.0255126953125,59.45880126953125,260.8917541503906,549.731201171875,2475.81591796875,5288.70263671875,3838.25,1449.6300048828125
2023-11-23 00:00:00+05:30,677.8582153320312,2130.624267578125,1444.674560546875,59.65552520751953,259.5479736328125,550.7147216796875,2496.660400390625,5201.8525390625,3844.39990234375,1441.1278076171875
2023-11-24 00:00:00+05:30,671.62744140625,2223.989501953125,1466.947265625,59.65552520751953,256.9599609375,551.1080932617188,2491.486572265625,5256.00341796875,3842.89990234375,1429.34423828125
2023-11-28 00:00:00+05:30,695.3541870117188,2270.349365234375,1487.9715576171875,60.78666305541992,269.5516357421875,555.1405029296875,2475.517333984375,5175.921875,3912.14990234375,1434.614501953125
2023-11-29 00:00:00+05:30,710.1585083007812,2326.338623046875,1490.7679443359375,60.9833869934082,272.1396484375,559.2219848632812,2490.9892578125,5139.291015625,3861.5,1451.4197998046875
2023-11-30 00:00:00+05:30,704.226806640625,2362.473876953125,1497.4598388671875,61.475189208984375,266.6650085449219,555.435546875,2539.49365234375,5243.759765625,3949.75,1446.9947509765625
2023-12-01 00:00:00+05:30,703.2797241210938,2444.323486328125,1481.229736328125,61.475189208984375,274.7276611328125,562.320068359375,2549.244140625,5210.5625,3988.39990234375,1444.1607666015625
2023-12-04 00:00:00+05:30,703.4292602539062,2501.057373046875,1495.412353515625,62.311248779296875,280.2520751953125,584.8916015625,2540.587890625,5317.1220703125,3967.10009765625,1456.1431884765625
2023-12-05 00:00:00+05:30,706.7689819335938,2534.363037109375,1476.3358154296875,62.85223388671875,280.20233154296875,598.2180786132812,2558.049560546875,5335.5869140625,4039.550048828125,1445.801513671875
2023-12-06 00:00:00+05:30,720.2274169921875,2694.83642578125,1460.4052734375,63.0489501953125,292.79400634765625,598.414794921875,2563.173583984375,5294.576171875,4137.14990234375,1466.0374755859375
2023-12-07 00:00:00+05:30,719.72900390625,2670.167236328125,1457.1593017578125,65.99976348876953,324.298095703125,601.6112060546875,2575.809814453125,5395.11328125,4115.4501953125,1457.6845703125
2023-12-08 00:00:00+05:30,712.3517456054688,2713.74755859375,1476.78515625,64.91780090332031,322.0584716796875,604.0208129882812,2548.74658203125,5421.6904296875,4070.64990234375,1482.7930908203125
2023-12-11 00:00:00+05:30,718.58251953125,2771.424560546875,1461.4539794921875,65.70468139648438,332.1119079589844,604.119140625,2532.727783203125,5665.86669921875,4069.75,1480.1578369140625
2023-12-12 00:00:00+05:30,713.1991577148438,2719.951904296875,1430.8916015625,65.31124114990234,329.2750244140625,602.2996826171875,2594.36572265625,5584.1923828125,4075.39990234375,1467.7777099609375
2023-12-13 00:00:00+05:30,718.0840454101562,2749.8330078125,1473.1396484375,64.72107696533203,336.5911560058594,609.626708984375,2610.036376953125,5652.1298828125,4033.050048828125,1440.8792724609375
2023-12-14 00:00:00+05:30,717.5357666015625,2752.81103515625,1481.1297607421875,64.96697998046875,333.8538513183594,613.3641357421875,2621.03076171875,5627.54296875,4070.050048828125,1493.0352783203125
2023-12-15 00:00:00+05:30,730.1468505859375,2741.692626953125,1516.736083984375,65.90139770507812,331.66400146484375,637.558349609375,2637.6962890625,5644.01708984375,4045.64990234375,1569.5540771484375
2023-12-18 00:00:00+05:30,728.5517578125,2792.619140625,1491.6668701171875,69.0489273071289,335.4962158203125,637.8042602539062,2634.164306640625,5652.72705078125,4010.14990234375,1555.582763671875
2023-12-19 00:00:00+05:30,726.7074584960938,2767.15576171875,1499.4073486328125,68.45877075195312,334.3515319824219,644.5904541015625,2635.407958984375,5585.18798828125,4021.35009765625,1549.5667724609375
2023-12-20 00:00:00+05:30,703.080322265625,2646.49072265625,1465.5489501953125,63.786651611328125,318.67413330078125,625.9530029296875,2571.18310546875,5472.80517578125,3965.89990234375,1527.7894287109375
2023-12-21 00:00:00+05:30,706.6692504882812,2686.795166015625,1514.538818359375,64.81944274902344,327.035400390625,633.132568359375,2602.92236328125,5593.54931640625,3954.5,1527.3916015625
2023-12-22 00:00:00+05:30,722.4705200195312,2684.015625,1537.4605712890625,64.86861419677734,325.1441650390625,626.248046875,2630.134521484375,5334.74072265625,4007.949951171875,1554.140869140625
2023-12-26 00:00:00+05:30,717.3363647460938,2800.114013671875,1525.8248291015625,64.37681579589844,323.8999328613281,627.5265502929688,2654.51123046875,5370.0283203125,4023.449951171875,1535.297119140625
2023-12-27 00:00:00+05:30,738.6206665039062,2787.7548828125,1515.9869384765625,64.86861419677734,323.35247802734375,637.8533935546875,2685.50439453125,5411.736328125,4027.449951171875,1558.3173828125
2023-12-28 00:00:00+05:30,751.5806884765625,2785.372314453125,1504.0517578125,65.11451721191406,328.2796630859375,640.6564331054688,2694.657958984375,5433.9345703125,4044.64990234375,1553.892333984375
2023-12-29 00:00:00+05:30,777.550537109375,2783.58544921875,1511.991943359375,66.29484558105469,330.61883544921875,631.4606323242188,2701.423828125,5459.7158203125,4082.64990234375,1534.2530517578125
2024-01-01 00:00:00+05:30,788.167724609375,2805.772705078125,1488.6705322265625,66.49156188964844,328.77734375,630.7721557617188,2683.912353515625,5439.658203125,4064.75,1542.6556396484375
2024-01-02 00:00:00+05:30,781.9868774414062,2771.474365234375,1466.04833984375,66.19648742675781,328.3294372558594,628.9035034179688,2723.909912109375,5322.09912109375,4103.35009765625,1525.8006591796875
2024-01-03 00:00:00+05:30,779.0459594726562,2849.10498046875,1460.9046630859375,66.7866439819336,325.1939697265625,632.8375244140625,2758.285888671875,5379.783203125,3932.35009765625,1481.6494140625
2024-01-04 00:00:00+05:30,793.3019409179688,2883.10546875,1470.5927734375,68.16368865966797,336.2925720214844,632.1490478515625,2755.10205078125,5369.87939453125,3897.85009765625,1504.22216796875
2024-01-05 00:00:00+05:30,788.5167236328125,2977.016845703125,1504.700927734375,67.52434539794922,339.1791687011719,631.3623046875,2708.885986328125,5376.54833984375,3863.5,1523.9610595703125
2024-01-08 00:00:00+05:30,786.67236328125,2973.79052734375,1504.25146484375,66.14730072021484,337.3874816894531,616.6588134765625,2700.975830078125,5319.759765625,3804.39990234375,1514.2657470703125
2024-01-09 00:00:00+05:30,797.3394775390625,2988.333740234375,1515.7373046875,66.24565887451172,338.6317443847656,615.0852661132812,2710.37841796875,4844.79638671875,3810.75,1520.729248046875
2024-01-10 00:00:00+05:30,805.962890625,2995.33251953125,1531.0185546875,65.75386047363281,344.8529052734375,611.4954223632812,2695.653076171875,4889.34130859375,3822.0,1511.3819580078125
2024-01-11 00:00:00+05:30,813.1407470703125,2998.45947265625,1539.05859375,65.70468139648438,355.6528625488281,609.9710083007812,2726.74560546875,3860.6767578125,3821.35009765625,1485.825927734375
2024-01-12 00:00:00+05:30,813.938232421875,2980.09423828125,1548.397216796875,67.6227035522461,356.1007995605469,623.1499633789062,2721.322998046875,3962.6572265625,3841.0,1603.7115478515625
2024-01-15 00:00:00+05:30,809.9505615234375,3008.486083984375,1536.911376953125,67.77024841308594,357.2455139160156,629.542724609375,2740.37646484375,4178.9619140625,3858.25,1642.8409423828125
2024-01-16 00:00:00+05:30,816.330810546875,2971.75537109375,1544.402099609375,69.34400939941406,351.8206481933594,626.3955688476562,2781.468505859375,4320.908203125,3828.300048828125,1622.40625
2024-01-17 00:00:00+05:30,803.07177734375,2936.761962890625,1539.4083251953125,67.52434539794922,347.1920471191406,615.6753540039062,2743.85888671875,4418.95654296875,3786.449951171875,1631.0076904296875
